t_s,source,x_right_m,y_forward_m,theta_rad,theta_deg,odom_available
4.0316386222839355,dead_reckoning,0.0,0.1276974975303249,0.0,0.0,False
4.103044033050537,dead_reckoning,0.0,0.13569492891406812,0.0,0.0,False
4.188983678817749,dead_reckoning,0.0,0.14310461032131325,0.0,0.0,False
4.255916595458984,dead_reckoning,0.0,0.14831695485357238,0.0,0.0,False
4.3174309730529785,dead_reckoning,0.0,0.1526699316319968,0.0,0.0,False
4.389299154281616,dead_reckoning,0.0,0.1571410002903168,0.0,0.0,False
4.465608358383179,dead_reckoning,0.0,0.16254511954328468,0.0,0.0,False
4.502058029174805,dead_reckoning,0.0,0.1652319936497655,0.0,0.0,False
4.529984712600708,dead_reckoning,0.0,0.16741905002358826,0.0,0.0,False
4.5631842613220215,dead_reckoning,0.0,0.17012353285991963,0.0,0.0,False
4.5829973220825195,dead_reckoning,0.0,0.17160434319888052,0.0,0.0,False
4.647335529327393,dead_reckoning,0.0,0.17791324593993496,0.0,0.0,False
4.699111700057983,dead_reckoning,0.0,0.18291137869988383,0.0,0.0,False
4.771705865859985,dead_reckoning,0.0,0.1899096973941946,0.0,0.0,False
4.832880020141602,dead_reckoning,0.0,0.1957917673578282,0.0,0.0,False
4.906236886978149,dead_reckoning,0.0,0.20288024433835383,0.0,0.0,False
4.9623122215271,dead_reckoning,0.0,0.2082625148116632,0.0,0.0,False
5.023460626602173,dead_reckoning,0.0,0.21415712973561107,0.0,0.0,False
5.12299656867981,dead_reckoning,0.0,0.22375758567431014,0.0,0.0,False
5.183486223220825,dead_reckoning,0.0,0.22829091157133166,0.0,0.0,False
5.24369478225708,dead_reckoning,0.0,0.23519162771726304,0.0,0.0,False
5.27494215965271,dead_reckoning,0.0,0.23822957596392547,0.0,0.0,False
5.31982684135437,dead_reckoning,0.0,0.24267926879218496,0.0,0.0,False
5.356438875198364,dead_reckoning,0.0,0.24572149059675666,0.0,0.0,False
5.403940677642822,dead_reckoning,0.0,0.25056807288375105,0.0,0.0,False
5.503679275512695,dead_reckoning,0.0,0.26038790479512586,0.0,0.0,False
5.5420849323272705,dead_reckoning,0.0,0.2639925589871221,0.0,0.0,False
5.550306558609009,dead_reckoning,0.0,0.26459487791503317,0.0,0.0,False
5.580198049545288,dead_reckoning,0.0,0.26774040034519664,0.0,0.0,False
5.619414567947388,dead_reckoning,0.0,0.2709759891571038,0.0,0.0,False
5.712429523468018,dead_reckoning,0.0,0.2799983659721621,0.0,0.0,False
5.765036344528198,dead_reckoning,0.0,0.2856278824490286,0.0,0.0,False
5.788009405136108,dead_reckoning,0.0,0.28785753087177685,0.0,0.0,False
5.830667972564697,dead_reckoning,0.0,0.29197145071462755,0.0,0.0,False
5.853907585144043,dead_reckoning,0.0,0.2942040171043353,0.0,0.0,False
5.896901369094849,dead_reckoning,0.0,0.2983376734323691,0.0,0.0,False
5.920228481292725,dead_reckoning,0.0,0.30050899604691333,0.0,0.0,False
5.950406551361084,dead_reckoning,0.0,0.3028271784754371,0.0,0.0,False
6.005045175552368,dead_reckoning,0.0,0.3077056534909011,0.0,0.0,False
6.013486385345459,dead_reckoning,0.0,0.3084542210442128,0.0,0.0,False
6.069613695144653,dead_reckoning,0.0,0.3133324143248653,0.0,0.0,False
6.108618497848511,dead_reckoning,0.0,0.3172766749651316,0.0,0.0,False
6.143684148788452,dead_reckoning,0.0,0.32068196830817614,0.0,0.0,False
6.1747331619262695,dead_reckoning,0.0,0.32371457888858546,0.0,0.0,False
6.202728033065796,dead_reckoning,0.0,0.3264200690821024,0.0,0.0,False
6.237859487533569,dead_reckoning,0.0,0.32979977669144267,0.0,0.0,False
6.262522220611572,dead_reckoning,0.0,0.3321559400122108,0.0,0.0,False
6.2888898849487305,dead_reckoning,0.0,0.33471136401559193,0.0,0.0,False
6.313831090927124,dead_reckoning,0.0,0.3371723070077202,0.0,0.0,False
6.361229181289673,dead_reckoning,0.0,0.3417181769576551,0.0,0.0,False
6.3858561515808105,dead_reckoning,0.0,0.34403158244851323,0.0,0.0,False
6.414294719696045,dead_reckoning,0.0,0.3468129562960802,0.0,0.0,False
6.445990562438965,dead_reckoning,0.0,0.34984896911241786,0.0,0.0,False
6.478966474533081,dead_reckoning,0.0,0.35307010494180147,0.0,0.0,False
6.512704372406006,dead_reckoning,0.0,0.3563023210260327,0.0,0.0,False
6.545483112335205,dead_reckoning,0.0,0.35951325014763136,0.0,0.0,False
6.587271690368652,dead_reckoning,0.0,0.36341504005540537,0.0,0.0,False
6.623644113540649,dead_reckoning,0.0,0.36700823796924803,0.0,0.0,False
6.649547100067139,dead_reckoning,0.0,0.36951207671976993,0.0,0.0,False
6.698649644851685,dead_reckoning,0.0,0.37423700082947325,0.0,0.0,False
6.730581521987915,dead_reckoning,0.0,0.3772271294369397,0.0,0.0,False
6.755944728851318,dead_reckoning,0.0,0.3797483012002316,0.0,0.0,False
6.78271746635437,dead_reckoning,0.0,0.38221841643651805,0.0,0.0,False
6.8320982456207275,dead_reckoning,0.0,0.38709747562662283,0.0,0.0,False
6.858341455459595,dead_reckoning,0.0,0.3896811289929768,0.0,0.0,False
6.883846998214722,dead_reckoning,0.0,0.39208800401954147,0.0,0.0,False
6.933664083480835,dead_reckoning,0.0,0.3969043517257782,0.0,0.0,False
6.962781667709351,dead_reckoning,0.0,0.39966370299213344,0.0,0.0,False
6.987707853317261,dead_reckoning,0.0,0.40206384251108324,0.0,0.0,False
7.036459445953369,dead_reckoning,0.0,0.4068258693828698,0.0,0.0,False
7.046093225479126,dead_reckoning,0.0,0.40773201354383415,0.0,0.0,False
7.080092191696167,dead_reckoning,0.0,0.4109655399486594,0.0,0.0,False
7.112589597702026,dead_reckoning,0.0,0.4141568142613478,0.0,0.0,False
7.1529810428619385,dead_reckoning,0.0,0.41805540882591885,0.0,0.0,False
7.179837465286255,dead_reckoning,0.0,0.4206294301865028,0.0,0.0,False
7.212808847427368,dead_reckoning,0.0,0.42380640591305996,0.0,0.0,False
7.265992879867554,dead_reckoning,0.0,0.4288979439321209,0.0,0.0,False
7.2928571701049805,dead_reckoning,0.0,0.43153396414607437,0.0,0.0,False
7.319543361663818,dead_reckoning,0.0,0.4340915030528704,0.0,0.0,False
7.347791433334351,dead_reckoning,0.0,0.4368169469003454,0.0,0.0,False
7.402597665786743,dead_reckoning,0.0,0.44207540137261964,0.0,0.0,False
7.430039167404175,dead_reckoning,0.0,0.44471275489524775,0.0,0.0,False
7.4683942794799805,dead_reckoning,0.0,0.44833323966075883,0.0,0.0,False
7.500373363494873,dead_reckoning,0.0,0.45140945863006027,0.0,0.0,False
7.529287576675415,dead_reckoning,0.0,0.4542739538062823,0.0,0.0,False
7.562802791595459,dead_reckoning,0.0,0.45748350729730325,0.0,0.0,False
7.591310977935791,dead_reckoning,0.0,0.460327671064746,0.0,0.0,False
7.616106748580933,dead_reckoning,0.0,0.46270750505931846,0.0,0.0,False
7.645748615264893,dead_reckoning,0.0,0.46558040449851273,0.0,0.0,False
7.680973052978516,dead_reckoning,0.0,0.46888917434336175,0.0,0.0,False
7.714725494384766,dead_reckoning,0.0,0.4721514329246385,0.0,0.0,False
7.748362302780151,dead_reckoning,0.0,0.47537222280012636,0.0,0.0,False
7.808014869689941,dead_reckoning,0.0,0.4812224417677724,0.0,0.0,False
7.847420930862427,dead_reckoning,0.0,0.48503813833480286,0.0,0.0,False
7.885214805603027,dead_reckoning,0.0,0.48871165319264587,0.0,0.0,False
7.935121536254883,dead_reckoning,0.0,0.4935616267143306,0.0,0.0,False
7.958737373352051,dead_reckoning,0.0,0.4958113903485469,0.0,0.0,False
7.9837164878845215,dead_reckoning,0.0,0.49821583847220785,0.0,0.0,False
8.03555703163147,dead_reckoning,0.0,0.5031865570761563,0.0,0.0,False
8.058696269989014,dead_reckoning,0.0,0.5054730001375363,0.0,0.0,False
8.08556604385376,dead_reckoning,0.0,0.5080684667971355,0.0,0.0,False
8.112542152404785,dead_reckoning,0.0,0.5106512925242094,0.0,0.0,False
8.14644455909729,dead_reckoning,0.0,0.5139276196114478,0.0,0.0,False
8.18002700805664,dead_reckoning,0.0,0.5171235651040672,0.0,0.0,False
8.228913068771362,dead_reckoning,0.0,0.5219355007012859,0.0,0.0,False
8.317062854766846,dead_reckoning,0.0,0.5304608080856762,0.0,0.0,False
8.385547637939453,dead_reckoning,0.0,0.5367136488131362,0.0,0.0,False
8.451318740844727,dead_reckoning,0.0,0.5433916531454782,0.0,0.0,False
8.534367799758911,dead_reckoning,0.0,0.551390922743942,0.0,0.0,False
8.590971946716309,dead_reckoning,0.0,0.5569123393136615,0.0,0.0,False
8.657257318496704,dead_reckoning,0.0,0.5621858416383897,0.0,0.0,False
8.736758708953857,dead_reckoning,0.0,0.5706390335388649,0.0,0.0,False
8.804532289505005,dead_reckoning,0.0,0.5770925174102698,0.0,0.0,False
8.868948698043823,dead_reckoning,0.0,0.583760229398643,0.0,0.0,False
8.934147357940674,dead_reckoning,0.0,0.5900462957465658,0.0,0.0,False
9.004739999771118,dead_reckoning,0.0,0.5962758540180443,0.0,0.0,False
9.053160190582275,dead_reckoning,0.0,0.5998751788932248,0.0,0.0,False
9.12354040145874,dead_reckoning,0.0,0.6054355934097465,0.0,0.0,False
